province;red;green;blue;x;x
11642;8;10;244;;x
11643;9;10;248;;x
11644;10;10;232;;x
11645;11;10;236;;x
11646;12;10;240;;x
11647;13;10;244;;x
11648;14;10;248;;x
11649;15;10;232;;x
11650;16;10;236;;x
11651;17;10;240;;x
11652;18;10;244;;x
11653;19;10;248;;x
11654;20;10;232;;x
11655;21;10;236;;x
11656;22;10;240;;x
11657;23;10;244;;x
11658;24;10;248;;x
11659;25;10;232;;x
11660;26;10;236;;x
11661;27;10;240;;x
11662;28;10;244;;x
11663;29;10;248;;x
11664;30;10;232;;x
11665;31;10;236;;x
11666;32;10;240;;x
11667;33;10;244;;x
11668;34;10;248;;x
11669;35;10;232;;x
11670;36;10;236;;x
11671;37;10;240;;x
11672;38;10;244;;x
11673;39;10;248;;x
11674;40;10;232;;x
11675;41;10;236;;x
11676;42;10;240;;x
11677;43;10;244;;x
11678;44;10;248;;x
11679;45;10;232;;x
11680;46;10;236;;x
11681;47;10;240;;x
11682;48;10;244;;x
11683;49;10;248;;x
11684;50;10;232;;x
11685;51;10;236;;x
11686;52;10;240;;x
11687;53;10;244;;x
11688;54;10;248;;x
11689;55;10;232;;x
11690;56;10;236;;x
11691;57;10;240;;x
11692;58;10;244;;x
11693;59;10;248;;x
11694;60;10;232;;x
11695;61;10;236;;x
11696;62;10;240;;x
11697;63;10;244;;x
11698;64;10;248;;x
11699;65;10;232;;x
11700;66;10;236;;x
11701;67;10;240;;x
11702;68;10;244;;x
11703;69;10;248;;x
11704;70;10;232;;x
11705;71;10;236;;x
11706;72;10;240;;x
11707;73;10;244;;x
11708;74;10;248;;x
11709;75;10;232;;x
11710;76;10;236;;x
11711;77;10;240;;x
11712;78;10;244;;x
11713;79;10;248;;x
11714;80;10;232;;x
11715;81;10;236;;x
11716;82;10;240;;x
11717;83;10;244;;x
11718;84;10;248;;x
11719;85;12;232;;x
11720;86;12;236;;x
11721;87;12;240;;x
11722;88;12;244;;x
11723;89;12;248;;x
11724;90;12;232;;x
11725;91;12;236;;x
11726;92;12;240;;x
11727;93;12;244;;x
11728;94;12;248;;x
11729;95;12;232;;x
11730;96;12;236;;x
11731;97;12;240;;x
11732;98;12;244;;x
11733;99;12;248;;x
11734;100;12;232;;x
11735;101;12;236;;x
11736;102;12;240;;x
11737;103;12;244;;x
11738;104;12;248;;x
11739;105;12;232;;x
11740;106;12;236;;x
11741;107;12;240;;x
11742;108;12;244;;x
11743;109;12;248;;x
11744;110;12;232;;x
11745;111;12;236;;x
11746;112;12;240;;x
11747;113;12;244;;x
11748;114;12;248;;x
11749;115;12;232;;x
11750;116;12;236;;x
11751;117;12;240;;x
11752;118;12;244;;x
11753;119;12;248;;x
11754;120;12;232;;x
11755;121;12;236;;x
11756;122;12;240;;x
11757;123;12;244;;x
11758;124;12;248;;x
11759;125;12;232;;x
11760;126;12;236;;x
11761;0;12;240;;x
11762;1;12;244;;x
11763;2;12;248;;x
11764;3;12;232;;x
11765;4;12;236;;x
11766;5;12;240;;x
11767;6;12;244;;x
11768;7;12;248;;x
11769;8;12;232;;x
11770;9;12;236;;x
11771;10;12;240;;x
11772;11;12;244;;x
11773;12;12;248;;x
11774;13;12;232;;x
11775;14;12;236;;x
11776;15;12;240;;x
11777;16;12;244;;x
11778;17;12;248;;x
11779;18;12;232;;x
11780;19;12;236;;x
11781;20;12;240;;x
11782;21;12;244;;x
11783;22;12;248;;x
11784;23;12;232;;x
11785;24;12;236;;x
11786;25;12;240;;x
11787;26;12;244;;x
11788;27;12;248;;x
11789;28;12;232;;x
11790;29;12;236;;x
11791;30;12;240;;x
11792;31;12;244;;x
11793;32;12;248;;x
11794;33;12;232;;x
11795;34;12;236;;x
11796;35;12;240;;x
11797;36;12;244;;x
11798;37;12;248;;x
11799;38;12;232;;x
11800;39;12;236;;x
11801;40;12;240;;x
11802;41;12;244;;x
11803;42;12;248;;x
11804;43;12;232;;x
11805;44;12;236;;x
11806;45;12;240;;x
11807;46;12;244;;x
11808;47;12;248;;x
11809;48;12;232;;x
11810;49;12;236;;x
11811;50;12;240;;x
11812;51;12;244;;x
11813;52;12;248;;x
11814;53;12;232;;x
11815;54;12;236;;x
11816;55;12;240;;x
11817;56;12;244;;x
11818;255;61;128;;x
11819;255;61;255;;x
11820;59;12;236;;x
11821;60;12;240;;x
11822;61;12;244;;x
11823;255;61;129;;x
11824;255;61;254;;x
11825;255;61;130;;x
11826;255;61;253;;x
11827;255;61;131;;x
11828;255;61;252;;x
11829;255;61;132;;x
11830;255;61;251;;x
11831;255;61;133;;x
11832;71;12;244;;x
11833;72;12;248;;x
11834;73;12;232;;x
11835;74;12;236;;x
11836;75;12;240;;x
11837;76;12;244;;x
11838;77;12;248;;x
11839;78;14;232;;x
11840;79;14;236;;x
11841;80;14;240;;x
11842;81;14;244;;x
11843;82;14;248;;x
11844;83;14;232;;x
11845;84;14;236;;x
11846;85;14;240;;x
11847;86;14;244;;x
11848;87;14;248;;x
11849;88;14;232;;x
11850;89;14;236;;x
11851;90;14;240;;x
11852;91;14;244;;x
11853;92;14;248;;x
11854;93;14;232;;x
11855;94;14;236;;x
11856;95;14;240;;x
11857;96;14;244;;x
11858;97;14;248;;x
11859;98;14;232;;x
11860;99;14;236;;x
11861;100;14;240;;x
11862;101;14;244;;x
11863;102;14;248;;x
11864;103;14;232;;x
11865;104;14;236;;x
11866;105;14;240;;x
11867;106;14;244;;x
11868;107;14;248;;x
11869;108;14;232;;x
11870;109;14;236;;x
11871;110;14;240;;x
11872;111;14;244;;x
11873;112;14;248;;x
11874;113;14;232;;x
11875;114;14;236;;x
11876;115;14;240;;x
11877;116;14;244;;x
11878;117;14;248;;x
11879;118;14;232;;x
11880;119;14;236;;x
11881;120;14;240;;x
11882;121;14;244;;x
11883;122;14;248;;x
11884;123;14;232;;x
11885;124;14;236;;x
11886;125;14;240;;x
11887;126;14;244;;x
11888;0;14;248;;x
11889;1;14;232;;x
11890;2;14;236;;x
11891;3;14;240;;x
11892;4;14;244;;x
11893;5;14;248;;x
11894;6;14;232;;x
11895;7;14;236;;x
11896;8;14;240;;x
11897;9;14;244;;x
11898;10;14;248;;x
11899;11;14;232;;x
11900;12;14;236;;x
11901;13;14;240;;x
11902;14;14;244;;x
11903;15;14;248;;x
11904;16;14;232;;x
11905;17;14;236;;x
11906;18;14;240;;x
11907;19;14;244;;x
11908;20;14;248;;x
11909;21;14;232;;x
11910;22;14;236;;x
11911;23;14;240;;x
11912;24;14;244;;x
11913;25;14;248;;x
11914;26;14;232;;x
11915;27;14;236;;x
11916;28;14;240;;x
11917;29;14;244;;x
11918;30;14;248;;x
11919;31;14;232;;x
11920;32;14;236;;x
11921;33;14;240;;x
11922;34;14;244;;x
11923;35;14;248;;x
11924;36;14;232;;x
11925;37;14;236;;x
11926;38;14;240;;x
11927;39;14;244;;x
11928;40;14;248;;x
11929;41;14;232;;x
11930;42;14;236;;x
11931;43;14;240;;x
11932;44;14;244;;x
11933;45;14;248;;x
11934;46;14;232;;x
11935;47;14;236;;x
11936;48;14;240;;x
11937;49;14;244;;x
11938;50;14;248;;x
11939;51;15;232;;x
11940;52;15;236;;x
11941;53;15;240;;x
11942;54;15;244;;x
11943;55;15;248;;x
11944;56;15;232;;x
11945;57;15;236;;x
11946;58;15;240;;x
11947;59;15;244;;x
11948;60;15;248;;x
11949;61;15;232;;x
11950;62;15;236;;x
11951;63;15;240;;x
11952;64;15;244;;x
11953;65;15;248;;x
11954;66;15;232;;x
11955;67;15;236;;x
11956;68;15;240;;x
11957;69;15;244;;x
11958;70;15;248;;x
11959;71;15;232;;x
11960;72;15;236;;x
11961;73;15;240;;x
11962;74;15;244;;x
11963;75;15;248;;x
11964;76;15;232;;x
11965;77;15;236;;x
11966;78;15;240;;x
11967;79;15;244;;x
11968;80;15;248;;x
11969;81;15;232;;x
11970;82;15;236;;x
11971;83;15;240;;x
11972;84;15;244;;x
11973;85;15;248;;x
11974;86;15;232;;x
11975;87;15;236;;x
11976;88;15;240;;x
11977;89;15;244;;x
11978;90;15;248;;x
11979;91;15;232;;x
11980;92;15;236;;x
11981;93;15;240;;x
11982;94;15;244;;x
11983;95;15;248;;x
11984;96;15;232;;x
11985;97;15;236;;x
11986;98;15;240;;x
11987;99;15;244;;x
11988;100;15;248;;x
11989;101;15;232;;x
11990;102;15;236;;x
11991;103;15;240;;x
11992;104;15;244;;x
11993;105;15;248;;x
11994;106;15;232;;x
11995;107;15;236;;x
11996;108;15;240;;x
11997;109;15;244;;x
11998;110;15;248;;x
11999;111;15;232;;x
12000;112;15;236;;x
12001;113;15;240;;x
12002;114;15;244;;x
12003;115;15;248;;x
12004;116;15;232;;x
12005;117;15;236;;x
12006;118;15;240;;x
12007;119;15;244;;x
12008;120;15;248;;x
12009;121;15;232;;x
12010;122;15;236;;x
12011;123;15;240;;x
12012;124;15;244;;x
12013;125;15;248;;x
12014;126;15;232;;x
12015;0;15;236;;"x	"
12016;1;15;240;;"x	"
12017;2;15;244;;"x	"
12018;3;15;248;;"x	"
12019;4;15;232;;"x	"
12020;5;15;236;;"x	"
12021;6;15;240;;"x	"
12022;7;15;244;;"x	"
12023;8;15;248;;"x	"
12024;9;15;232;;"x	"
12025;10;15;236;;"x	"
12026;11;15;240;;"x	"
12027;12;15;244;;"x	"
12028;13;15;248;;"x	"
12029;14;15;232;;"x	"
12030;15;15;236;;"x	"
12031;16;15;240;;"x	"
12032;17;15;244;;"x	"
12033;18;15;248;;"x	"
12034;19;15;232;;"x	"
12035;20;15;236;;"x	"
12036;21;15;240;;"x	"
12037;22;15;244;;"x	"
12038;23;15;248;;"x	"
12039;24;16;232;;x
12040;25;16;236;;x
12041;26;16;240;;x
12042;27;16;244;;x
12043;28;16;248;;x
12044;29;16;232;;x
12045;30;16;236;;x
12046;31;16;240;;x
12047;32;16;244;;x
12048;33;16;248;;x
12049;34;16;232;;x
12050;35;16;236;;x
12051;36;16;240;;x
12052;37;16;244;;x
12053;38;16;248;;x
12054;39;16;232;;x
12055;40;16;236;;x
12056;41;16;240;;x
12057;42;16;244;;x
12058;43;16;248;;x
12059;44;16;232;;x
12060;45;16;236;;x
12061;46;16;240;;x
12062;47;16;244;;x
12063;48;16;248;;x
12064;49;16;232;;x
12065;50;16;236;;x
12066;51;16;240;;x
12067;52;16;244;;x
12068;53;16;248;;x
12069;54;16;232;;x
12070;55;16;236;;x
12071;56;16;240;;x
12072;57;16;244;;x
12073;58;16;248;;x
12074;59;16;232;;x
12075;60;16;236;;x
12076;61;16;240;;x
12077;62;16;244;;x
12078;63;16;248;;x
12079;64;16;232;;x
12080;65;16;236;;x
12081;66;16;240;;x
12082;67;16;244;;x
12083;68;16;248;;x
12084;69;16;232;;x
12085;70;16;236;;x
12086;71;16;240;;x
12087;72;16;244;;x
12088;73;16;248;;x
12089;74;16;232;;x
12090;75;16;236;;x
12091;76;16;240;;x
12092;77;16;244;;x
12093;78;16;248;;x
12094;79;16;232;;x
12095;80;16;236;;x
12096;81;16;240;;x
12097;82;16;244;;x
12098;83;16;248;;x
12099;84;16;232;;x
12100;85;16;236;;x
12101;86;16;240;;x
12102;87;16;244;;x
12103;88;16;248;;x
12104;89;16;232;;x
12105;90;16;236;;x
12106;91;16;240;;x
12107;92;16;244;;x
12108;93;16;248;;x
12109;94;16;232;;x
12110;95;16;236;;x
12111;96;16;240;;x
12112;97;16;244;;x
12113;98;16;248;;x
12114;99;16;232;;x
12115;100;16;236;;x
12116;101;16;240;;x
12117;102;16;244;;x
12118;103;16;248;;x
12119;104;16;232;;x
12120;105;16;236;;x
12121;106;16;240;;x
12122;107;16;244;;x
12123;108;16;248;;x
12124;109;16;232;;x
12125;110;16;236;;x
12126;111;16;240;;x
12127;112;16;244;;x
12128;113;16;248;;x
12129;114;16;232;;x
12130;115;16;236;;x
12131;116;16;240;;x
12132;117;16;244;;x
12133;118;16;248;;x
12134;119;16;232;;x
12135;120;16;236;;x
12136;121;16;240;;x
12137;122;16;244;;x
12138;123;16;248;;x
12139;124;17;232;;x
12140;125;17;236;;x
12141;126;17;240;;x
12142;0;17;244;;x
12143;1;17;248;;x
12144;2;17;232;;x
12145;3;17;236;;x
12146;4;17;240;;x
12147;5;17;244;;x
12148;6;17;248;;x
12149;7;17;232;;x
12150;8;17;236;;x
12151;9;17;240;;x
12152;10;17;244;;x
12153;11;17;248;;x
12154;12;17;232;;x
12155;13;17;236;;x
12156;14;17;240;;x
12157;15;17;244;;x
12158;16;17;248;;x
12159;17;17;232;;x
12160;18;17;236;;x
12161;19;17;240;;x
12162;20;17;244;;x
12163;21;17;248;;x
12164;22;17;232;;x
12165;23;17;236;;x
12166;24;17;240;;x
12167;25;17;244;;x
12168;26;17;248;;x
12169;27;17;232;;x
12170;28;17;236;;x
12171;29;17;240;;x
12172;30;17;244;;x
12173;31;17;248;;x
12174;32;17;232;;x
12175;33;17;236;;x
12176;34;17;240;;x
12177;35;17;244;;x
12178;36;17;248;;x
12179;37;17;232;;x
12180;38;17;236;;x
12181;39;17;240;;x
12182;40;17;244;;x
12183;41;17;248;;x
12184;42;17;232;;x
12185;43;17;236;;x
12186;44;17;240;;x
12187;45;17;244;;x
12188;46;17;248;;x
12189;47;17;232;;x
12190;48;17;236;;x
12191;49;17;240;;x
12192;50;17;244;;x
12193;51;17;248;;x
12194;52;17;232;;x
12195;53;17;236;;x
12196;54;17;240;;x
12197;55;17;244;;x
12198;56;17;248;;x
12199;57;17;232;;x
12200;58;17;236;;x
12201;59;17;240;;x
12202;60;17;244;;x
12203;61;17;248;;x
12204;62;17;232;;x
12205;63;17;236;;x
12206;64;17;240;;x
12207;65;17;244;;x
12208;66;17;248;;x
12209;67;17;232;;x
12210;68;17;236;;x
12211;69;17;240;;x
12212;70;17;244;;x
12213;71;17;248;;x
12214;72;17;232;;x
12215;73;17;236;;x
12216;74;17;240;;x
12217;75;17;244;;x
12218;76;17;248;;x
12219;77;17;232;;x
12220;78;17;236;;x
12221;79;17;240;;x
12222;80;17;244;;x
12223;81;17;248;;x
12224;82;17;232;;x
12225;83;17;236;;x
12226;84;17;240;;x
12227;85;17;244;;x
12228;86;17;248;;x
12229;87;17;232;;x
12230;88;17;236;;x
12231;89;17;240;;x
12232;90;17;244;;x
12233;91;17;248;;x
12234;92;17;232;;x
12235;93;17;236;;x
12236;94;17;240;;x
12237;95;17;244;;x
12238;96;17;248;;x
12239;97;18;232;;x
12240;98;18;236;;x
12241;99;18;240;;x
12242;100;18;244;;x
12243;101;18;248;;x
12244;102;18;232;;x
12245;103;18;236;;x
12246;104;18;240;;x
12247;105;18;244;;x
12248;106;18;248;;x
12249;107;18;232;;x
12250;108;18;236;;x
12251;109;18;240;;x
12252;110;18;244;;x
12253;111;18;248;;x
12254;112;18;232;;x
12255;113;18;236;;x
12256;114;18;240;;x
12257;115;18;244;;x
12258;116;18;248;;x
12259;117;18;232;;x
12260;118;18;236;;x
12261;119;18;240;;x
12262;120;18;244;;x
12263;121;18;248;;x
12264;122;18;232;;x
12265;123;18;236;;x
12266;124;18;240;;x
12267;125;18;244;;x
12268;126;18;248;;x
12269;0;18;232;;x
12270;1;18;236;;x
12271;2;18;240;;x
12272;3;18;244;;x
12273;4;18;248;;x
12274;5;18;232;;x
12275;6;18;236;;x
12276;7;18;240;;x
12277;8;18;244;;x
12278;9;18;248;;x
12279;10;18;232;;x
12280;11;18;236;;x
12281;12;18;240;;x
12282;13;18;244;;x
12283;14;18;248;;x
12284;15;18;232;;x
12285;16;18;236;;x
12286;17;18;240;;x
12287;18;18;244;;x
12288;19;18;248;;x
12289;20;18;232;;x
12290;21;18;236;;x
12291;22;18;240;;x
12292;23;18;244;;x
12293;24;18;248;;x
12294;25;18;232;;x
12295;26;18;236;;x
12296;27;18;240;;x
12297;28;18;244;;x
12298;29;18;248;;x
12299;30;18;232;;x
12300;31;18;236;;x
12301;32;18;240;;x
12302;33;18;244;;x
12303;34;18;248;;x
12304;35;18;232;;x
12305;36;18;236;;x
12306;37;18;240;;x
12307;38;18;244;;x
12308;39;18;248;;x
12309;40;18;232;;x
12310;41;18;236;;x
12311;42;18;240;;x
12312;43;18;244;;x
12313;44;18;248;;x
12314;45;18;232;;x
12315;46;18;236;;x
12316;47;18;240;;x
12317;48;18;244;;x
12318;49;18;248;;x
12319;50;18;232;;x
12320;51;18;236;;x
12321;52;18;240;;x
12322;53;18;244;;x
12323;54;18;248;;x
12324;55;18;232;;x
12325;56;18;236;;x
12326;57;18;240;;x
12327;58;18;244;;x
12328;59;18;248;;x
12329;60;18;232;;x
12330;61;18;236;;x
12331;62;18;240;;x
12332;63;18;244;;x
12333;64;18;248;;x
12334;65;18;232;;x
12335;66;18;236;;x
12336;67;18;240;;x
12337;68;18;244;;x
12338;69;18;248;;x
12339;70;19;232;;x
12340;71;19;236;;x
12341;72;19;240;;x
12342;73;19;244;;x
12343;74;19;248;;x
12344;75;19;232;;x
12345;76;19;236;;x
12346;77;19;240;;x
12347;78;19;244;;x
12348;79;19;248;;x
12349;80;19;232;;x
12350;81;19;236;;x
12351;82;19;240;;x
12352;83;19;244;;x
12353;84;19;248;;x
12354;85;19;232;;x
12355;86;19;236;;x
12356;87;19;240;;x
12357;88;19;244;;x
12358;89;19;248;;x
12359;90;19;232;;x
12360;91;19;236;;x
12361;92;19;240;;x
12362;93;19;244;;x
12363;94;19;248;;x
12364;95;19;232;;x
12365;96;19;236;;x
12366;97;19;240;;x
12367;98;19;244;;x
12368;99;19;248;;x
12369;100;19;232;;x
12370;101;19;236;;x
12371;102;19;240;;x
12372;103;19;244;;x
12373;104;19;248;;x
12374;105;19;232;;x
12375;106;19;236;;x
12376;107;19;240;;x
12377;108;19;244;;x
12378;109;19;248;;x
12379;110;19;232;;x
12380;111;19;236;;x
12381;112;19;240;;x
12382;113;19;244;;x
12383;114;19;248;;x
12384;115;19;232;;x
12385;116;19;236;;x
12386;117;19;240;;x
12387;118;19;244;;x
12388;119;19;248;;x
12389;120;19;232;;x
12390;121;19;236;;x
12391;122;19;240;;x
12392;123;19;244;;x
12393;124;19;248;;x
12394;125;19;232;;x
12395;126;19;236;;x
12396;0;19;240;;x
12397;1;19;244;;x
12398;2;19;248;;x
12399;3;19;232;;x
12400;4;19;236;;x
12401;5;19;240;;x
12402;6;19;244;;x
12403;7;19;248;;x
12404;8;19;232;;x
12405;9;19;236;;x
12406;10;19;240;;x
12407;11;19;244;;x
12408;12;19;248;;x
12409;13;19;232;;x
12410;14;19;236;;x
12411;15;19;240;;x
12412;16;19;244;;x
12413;17;19;248;;x
12414;18;19;232;;x
12415;19;19;236;;x
12416;20;19;240;;x
12417;21;19;244;;x
12418;22;19;248;;x
12419;23;19;232;;x
12420;24;19;236;;x
12421;25;19;240;;x
12422;26;19;244;;x
12423;27;19;248;;x
12424;28;19;232;;x
12425;29;19;236;;x
12426;30;19;240;;x
12427;31;19;244;;x
12428;32;19;248;;x
12429;33;19;232;;x
12430;34;19;236;;x
12431;35;19;240;;x
12432;36;19;244;;x
12433;37;19;248;;x
12434;38;19;232;;x
12435;39;19;236;;x
12436;40;19;240;;x
12437;41;19;244;;x
12438;42;19;248;;x
12439;43;20;232;;x
12440;44;20;236;;x
12441;45;20;240;;x
12442;46;20;244;;x
12443;47;20;248;;x
12444;48;20;232;;x
12445;49;20;236;;x
12446;50;20;240;;x
12447;51;20;244;;x
12448;52;20;248;;x
12449;53;20;232;;x
12450;54;20;236;;x
12451;55;20;240;;x
12452;56;20;244;;x
12453;57;20;248;;x
12454;58;20;232;;x
12455;59;20;236;;x
12456;60;20;240;;x
12457;61;20;244;;x
12458;62;20;248;;x
12459;63;20;232;;x
12460;64;20;236;;x
12461;65;20;240;;x
12462;66;20;244;;x
12463;67;20;248;;x
12464;68;20;232;;x
12465;69;20;236;;x
12466;70;20;240;;x
12467;71;20;244;;x
12468;72;20;248;;x
12469;73;20;232;;x
12470;74;20;236;;x
12471;75;20;240;;x
12472;76;20;244;;x
12473;77;20;248;;x
12474;78;20;232;;x
12475;79;20;236;;x
12476;80;20;240;;x
12477;81;20;244;;x
12478;82;20;248;;x
12479;83;20;232;;x
12480;84;20;236;;x
12481;85;20;240;;x
12482;86;20;244;;x
12483;87;20;248;;x
12484;88;20;232;;x
12485;89;20;236;;x
12486;90;20;240;;x
12487;91;20;244;;x
12488;92;20;248;;x
12489;93;20;232;;x
12490;94;20;236;;x
12491;95;20;240;;x
12492;96;20;244;;x
12493;97;20;248;;x
12494;98;20;232;;x
12495;99;20;236;;x
12496;100;20;240;;x
12497;101;20;244;;x
12498;102;20;248;;x
12499;103;20;232;;x
12500;104;20;236;;x
12501;105;20;240;;x
12502;106;20;244;;x
12503;107;20;248;;x
12504;108;20;232;;x
12505;109;20;236;;x
12506;110;20;240;;x
12507;111;20;244;;x
12508;112;20;248;;x
12509;113;20;232;;x
12510;114;20;236;;x
12511;115;20;240;;x
12512;116;20;244;;x
12513;117;20;248;;x
12514;118;20;232;;x
12515;119;20;236;;x
12516;120;20;240;;x
12517;121;20;244;;x
12518;122;20;248;;x
12519;123;20;232;;x
12520;124;20;236;;x
12521;125;20;240;;x
12522;126;20;244;;x
12523;0;20;248;;x
12524;1;20;232;;x
12525;2;20;236;;x
12526;3;20;240;;x
12527;4;20;244;;x
12528;5;20;248;;x
12529;6;20;232;;x
12530;7;20;236;;x
12531;8;20;240;;x
12532;9;20;244;;x
12533;10;20;248;;x
12534;11;20;232;;x
12535;12;20;236;;x
12536;13;20;240;;x
12537;14;20;244;;x
12538;15;20;248;;x
12539;16;21;232;;x
12540;17;21;236;;x
12541;18;21;240;;x
12542;19;21;244;;x
12543;20;21;248;;x
12544;21;21;232;;x
12545;22;21;236;;x
12546;23;21;240;;x
12547;24;21;244;;x
12548;25;21;248;;x
12549;26;21;232;;x
12550;27;21;236;;x
12551;28;21;240;;x
12552;29;21;244;;x
12553;30;21;248;;x
12554;31;21;232;;x
12555;32;21;236;;x
12556;33;21;240;;x
12557;34;21;244;;x
12558;35;21;248;;x
12559;36;21;232;;x
12560;37;21;236;;x
12561;38;21;240;;x
12562;39;21;244;;x
12563;40;21;248;;x
12564;41;21;232;;x
12565;42;21;236;;x
12566;43;21;240;;x
12567;44;21;244;;x
12568;45;21;248;;x
12569;46;21;232;;x
12570;47;21;236;;x
12571;48;21;240;;x
12572;49;21;244;;x
12573;50;21;248;;x
12574;51;21;232;;x
12575;52;21;236;;x
12576;53;21;240;;x
12577;54;21;244;;x
12578;55;21;248;;x
12579;56;21;232;;x
12580;57;21;236;;x
12581;58;21;240;;x
12582;59;21;244;;x
12583;60;21;248;;x
12584;61;21;232;;x
12585;62;21;236;;x
12586;63;21;240;;x
12587;64;21;244;;x
12588;65;21;248;;x
12589;66;21;232;;x
12590;67;21;236;;x
12591;68;21;240;;x
12592;69;21;244;;x
12593;70;21;248;;x
12594;71;21;232;;x
12595;72;21;236;;x
12596;73;21;240;;x
12597;74;21;244;;x
12598;75;21;248;;x
12599;76;21;232;;x
12600;77;21;236;;x
12601;78;21;240;;x
12602;79;21;244;;x
12603;80;21;248;;x
12604;81;21;232;;x
12605;82;21;236;;x
12606;83;21;240;;x
12607;84;21;244;;x
12608;85;21;248;;x
12609;86;21;232;;x
12610;87;21;236;;x
12611;88;21;240;;x
12612;89;21;244;;x
12613;90;21;248;;x
12614;91;21;232;;x
12615;92;21;236;;x
12616;93;21;240;;x
12617;94;21;244;;x
12618;95;21;248;;x
12619;96;21;232;;x
12620;97;21;236;;x
12621;98;21;240;;x
12622;99;21;244;;x
12623;100;21;248;;x
12624;101;21;232;;x
12625;102;21;236;;x
12626;103;21;240;;x
12627;104;21;244;;x
12628;105;21;248;;x
12629;106;21;232;;x
12630;107;21;236;;x
12631;108;21;240;;x
12632;109;21;244;;x
12633;110;21;248;;x
12634;111;21;232;;x
12635;112;21;236;;x
12636;113;21;240;;x
12637;114;21;244;;x
12638;115;21;248;;x
12639;116;22;232;;x
12640;117;22;236;;x
12641;118;22;240;;x
12642;119;22;244;;x
12643;120;22;248;;x
12644;121;22;232;;x
12645;122;22;236;;x
12646;123;22;240;;x
12647;124;22;244;;x
12648;125;22;248;;x
12649;126;22;232;;x
12650;0;22;236;;x
12651;1;22;240;;x
12652;2;22;244;;x
12653;3;22;248;;x
12654;4;22;232;;x
12655;5;22;236;;x
12656;6;22;240;;x
12657;7;22;244;;x
12658;8;22;248;;x
12659;9;22;232;;x
12660;10;22;236;;x
12661;11;22;240;;x
12662;12;22;244;;x
12663;13;22;248;;x
12664;14;22;232;;x
12665;15;22;236;;x
12666;16;22;240;;x
12667;17;22;244;;x
12668;18;22;248;;x
12669;19;22;232;;x
12670;20;22;236;;x
12671;21;22;240;;x
12672;22;22;244;;x
12673;23;22;248;;x
12674;24;22;232;;x
12675;25;22;236;;x
12676;26;22;240;;x
12677;27;22;244;;x
12678;28;22;248;;x
12679;29;22;232;;x
12680;30;22;236;;x
12681;31;22;240;;x
12682;32;22;244;;x
12683;33;22;248;;x
12684;34;22;232;;x
12685;35;22;236;;x
12686;36;22;240;;x
12687;37;22;244;;x
12688;38;22;248;;x
12689;39;22;232;;x
12690;40;22;236;;x
12691;41;22;240;;x
12692;42;22;244;;x
12693;43;22;248;;x
12694;44;22;232;;x
12695;45;22;236;;x
12696;46;22;240;;x
12697;47;22;244;;x
12698;48;22;248;;x
12699;49;22;232;;x
12700;50;22;236;;x
12701;51;22;240;;x
12702;52;22;244;;x
12703;53;22;248;;x
12704;54;22;232;;x
12705;55;22;236;;x
12706;56;22;240;;x
12707;57;22;244;;x
12708;58;22;248;;x
12709;59;22;232;;x
12710;60;22;236;;x
12711;61;22;240;;x
12712;62;22;244;;x
12713;63;22;248;;x
12714;64;22;232;;x
12715;65;22;236;;x
12716;66;22;240;;x
12717;67;22;244;;x
12718;68;22;248;;x
12719;69;22;232;;x
12720;70;22;236;;x
12721;71;22;240;;x
12722;72;22;244;;x
12723;73;22;248;;x
12724;74;22;232;;x
12725;75;22;236;;x
12726;76;22;240;;x
12727;77;22;244;;x
12728;78;22;248;;x
12729;79;22;232;;x
12730;80;22;236;;x
12731;81;22;240;;x
12732;82;22;244;;x
12733;83;22;248;;x
12734;84;22;232;;x
12735;85;22;236;;x
12736;86;22;240;;x
12737;87;22;244;;x
12738;88;22;248;;x
12739;89;23;232;;x
12740;90;23;236;;x
12741;91;23;240;;x
12742;92;23;244;;x
12743;93;23;248;;x
12744;94;23;232;;x
12745;95;23;236;;x
12746;96;23;240;;x
12747;97;23;244;;x
12748;98;23;248;;x
12749;99;23;232;;x
12750;100;23;236;;x
12751;101;23;240;;x
12752;102;23;244;;x
12753;103;23;248;;x
12754;104;23;232;;x
12755;105;23;236;;x
12756;106;23;240;;x
12757;107;23;244;;x
12758;108;23;248;;x
12759;109;23;232;;x
12760;110;23;236;;x
12761;111;23;240;;x
12762;112;23;244;;x
12763;113;23;248;;x
12764;114;23;232;;x
12765;115;23;236;;x
12766;116;23;240;;x
12767;117;23;244;;x
12768;118;23;248;;x
12769;119;23;232;;x
12770;120;23;236;;x
12771;121;23;240;;x
12772;122;23;244;;x
12773;123;23;248;;x
12774;124;23;232;;x
12775;125;23;236;;x
12776;126;23;240;;x
12777;0;23;244;;x
12778;1;23;248;;x
12779;2;23;232;;x
12780;3;23;236;;x
12781;4;23;240;;x
12782;5;23;244;;x
12783;6;23;248;;x
12784;7;23;232;;x
12785;8;23;236;;x
12786;9;23;240;;x
12787;10;23;244;;x
12788;11;23;248;;x
12789;12;23;232;;x
12790;13;23;236;;x
12791;14;23;240;;x
12792;15;23;244;;x
12793;16;23;248;;x
12794;17;23;232;;x
12795;18;23;236;;x
12796;19;23;240;;x
12797;20;23;244;;x
12798;21;23;248;;x
12799;22;23;232;;x
12800;23;23;236;;x
